,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain
805156,18/05/2020,Vente,"2120000,00",26.0,AV,6450,MONTAIGNE,75008.0,AK,10,,57,,9.0,"96,85",,,,,,,2,2.0,107.0,2.0,
805157,07/05/2020,Vente,"1145000,00",8.0,RUE,2318,COQUILLIERE,75001.0,AR,95,,15,,6.0,"75,99",,,,,,,2,2.0,70.0,3.0,
805158,20/05/2020,Vente,"2400000,00",206.0,RUE,8249,DE RIVOLI,75001.0,AY,100,,487,,500.0,,501.0,,502.0,,504.0,,9,4.0,124.0,0.0,
805159,20/05/2020,Vente,"2580000,00",38.0,RUE,3814,FRANCOIS 1ER,75008.0,AQ,18,,8,"170,90",9.0,,,,,,,,2,2.0,185.0,5.0,
805160,29/05/2020,Vente,"4000,00",2.0,RUE,1021,BLONDEL,75003.0,AB,127,,35,,,,,,,,,,1,3.0,0.0,0.0,
805161,29/05/2020,Vente,"4000,00",2.0,RUE,1021,BLONDEL,75003.0,AB,127,,37,,,,,,,,,,1,2.0,115.0,5.0,
805162,29/05/2020,Vente,"1308000,00",2.0,RUE,1021,BLONDEL,75003.0,AB,127,,12,,13.0,,14.0,,2.0,"114,29",26.0,,9,2.0,115.0,5.0,
805163,29/05/2020,Vente,"500000,00",9.0,RUE,7226,DU PELICAN,75001.0,AS,20,,23,"36,26",24.0,"36,26",25.0,"36,26",26.0,"36,26",,,4,2.0,22.0,1.0,
805164,29/05/2020,Vente,"500000,00",9.0,RUE,7226,DU PELICAN,75001.0,AS,20,,22,"36,26",,,,,,,,,1,2.0,16.0,1.0,
805165,02/06/2020,Vente,"340000,00",17.0,RUE,4921,JEAN MERMOZ,75008.0,BI,68,,40,,,,,,,,,,1,3.0,0.0,0.0,
805166,02/06/2020,Vente,"340000,00",17.0,RUE,4921,JEAN MERMOZ,75008.0,BI,68,,30,,65.0,,,,,,,,2,2.0,68.0,3.0,
805167,27/05/2020,Vente,"22930000,00",7.0,PL,9574,DE VALOIS,75001.0,AU,31,,,,,,,,,,,,0,4.0,1044.0,0.0,235.0
805168,15/05/2020,Vente,"588350,00",9.0,RUE,7248,DU PERCHE,75003.0,AQ,51,,109,,136.0,,,,,,,,2,2.0,37.0,2.0,
805169,15/05/2020,Vente,"1860000,00",87.0,BD,2386,DE COURCELLES,75008.0,AY,10,,46,,9.0,"154,46",,,,,,,2,2.0,146.0,7.0,
805170,28/05/2020,Vente,"10650000,00",8.0,AV,6178,MATIGNON,75008.0,BJ,41,,,,,,,,,,,,0,3.0,0.0,0.0,95.0
805171,28/05/2020,Vente,"10650000,00",8.0,AV,6178,MATIGNON,75008.0,BJ,41,,,,,,,,,,,,0,4.0,270.0,0.0,95.0
805172,25/05/2020,Vente,"430000,00",60.0,RUE,7612,DE PONTHIEU,75008.0,BF,57,,26,"36,82",90.0,,,,,,,,2,2.0,36.0,1.0,
805173,26/05/2020,Vente,"2716600,00",73.0,AV,3824,FRANKLIN D ROOSEVELT,75008.0,BE,55,,133,,14.0,"174,92",,,,,,,2,2.0,140.0,4.0,
805174,26/05/2020,Vente,"2716600,00",73.0,AV,3824,FRANKLIN D ROOSEVELT,75008.0,BE,55,,29,"174,92",,,,,,,,,1,2.0,30.0,2.0,
805175,26/05/2020,Vente,"2716600,00",73.0,AV,3824,FRANKLIN D ROOSEVELT,75008.0,BE,55,,27,"174,92",28.0,"174,92",,,,,,,2,4.0,25.0,0.0,
805176,20/05/2020,Vente,"150,00",4.0,RUE,8716,DE SAINTONGE,75003.0,AQ,67,,68,,,,,,,,,,1,2.0,36.0,2.0,
805177,27/05/2020,Vente,"525000,00",21.0,RUE,4901,JEAN JACQUES ROUSSEAU,75001.0,AS,6,,15,,16.0,"42,33",,,,,,,2,2.0,42.0,2.0,
805178,14/05/2020,Vente,"1000000,00",69.0,RUE,3518,DU FAUBOURG SAINT HONORE,75008.0,BJ,24,,8,"61,07",,,,,,,,,1,2.0,63.0,3.0,
805179,22/05/2020,Vente,"2550000,00",8.0,RUE,5903,MAGELLAN,75008.0,AS,31,,106,"192,19",113.0,,,,,,,,2,2.0,192.0,5.0,
805180,18/05/2020,Vente,"1260000,00",50.0,RUE,1771,CHAPON,75003.0,AV,49,,7,"94,27",,,,,,,,,1,2.0,100.0,3.0,
805181,22/05/2020,Vente,"450000,00",39.0,RUE,8740,SAINT ROCH,75001.0,AZ,57,,6,"32,04",,,,,,,,,1,2.0,33.0,1.0,
805182,19/05/2020,Vente,"1730000,00",14.0,AV,9765,VICTORIA,75001.0,AN,56,,33,,4.0,,,,,,,,2,2.0,125.0,5.0,
805183,29/05/2020,Vente,"185000,00",12.0,RUE,3118,D EDIMBOURG,75008.0,CF,65,,2,,,,,,,,,,1,2.0,20.0,1.0,
805184,28/05/2020,Vente,"710000,00",30.0,RUE,8724,DE SAINT PETERSBOURG,75008.0,CD,61,,9,,,,,,,,,,1,2.0,40.0,2.0,
